Timestamp,depth,depth_on_road,latitude,longitude,on_road_latitude,on_road_longitude,x,y,w,h
1641503815_704414344,41.97515106,41.35172653,41.68023199,-72.69057823,41.68024555,-72.69048472,212.8915863,181.2669373,16.26924515,50.10699463
1641503815_770144344,39.84571838,39.24266434,41.68024139,-72.69057946,41.6802546,-72.69048717,213.2464142,183.3092194,17.11183929,54.17836761
1641503815_836881344,38.66024017,38.03615952,41.68024211,-72.69058258,41.68025555,-72.69048742,214.4863434,181.2236023,18.40739822,56.35814285
1641503815_903605344,38.47958374,37.82987213,41.68023382,-72.69058463,41.68024768,-72.69048529,215.3746948,180.9438477,17.7529583,56.94036865
1641503815_970204344,37.60486603,36.94122696,41.6802318,-72.69058687,41.68024585,-72.6904848,216.2683868,180.9432983,18.47693825,58.69536591
1641503816_036965344,36.72297668,36.04901886,41.68022983,-72.69058892,41.68024402,-72.6904843,217.0769806,180.5853271,18.68153954,60.67956543
1641503816_103568344,36.18157196,35.46149063,41.68022483,-72.69059336,41.68023953,-72.69048309,218.8020782,178.4833527,19.73053169,61.66403198
1641503816_170358344,34.85935211,34.14997482,41.68022682,-72.69059462,41.68024139,-72.69048359,219.2882385,177.7893524,19.21871376,65.06619263
1641503816_170358344,38.60393524,37.83102036,41.68019315,-72.69059374,41.68020895,-72.69047481,218.9326019,175.4600983,20.87244415,55.84506989
1641503816_237233344,35.12583923,34.39024734,41.68021453,-72.69059636,41.68022957,-72.69048039,219.9226532,178.1071167,21.22583961,63.82226181
1641503816_237233344,39.51296234,38.68980789,41.68017507,-72.69059631,41.68019167,-72.69047013,219.8064117,175.5020447,22.55498123,53.53300095
1641503816_303594344,34.13366699,33.37255859,41.68021365,-72.69060016,41.6802289,-72.69048021,221.3438416,178.5568848,19.3119297,66.89627838
1641503816_303594344,39.14654541,38.29780197,41.68016855,-72.690599,41.68018549,-72.69046846,220.7030487,175.7737427,20.07288742,54.87382507
1641503816_370514344,33.75522614,32.96434784,41.68020717,-72.6906034,41.68022279,-72.69047856,222.4974518,178.0830078,20.62759018,67.48417664
1641503816_370514344,38.51644897,37.6395607,41.68016434,-72.69060239,41.68018158,-72.6904674,221.8249969,175.7097778,20.24239922,56.19013596
1641503816_438733344,34.51495361,33.68362045,41.68019488,-72.69057266,41.68020698,-72.69048425,223.1538391,177.7447968,24.50557709,64.51284027
1641503816_438733344,35.09687042,34.20251083,41.68018974,-72.69057558,41.68020239,-72.69048313,224.5215302,177.0529633,25.47681999,62.85101318
1641503816_438733344,34.74620819,33.91553116,41.6801928,-72.69057243,41.68020493,-72.69048375,222.9755402,175.3561554,21.18452835,64.78127289
1641503816_504905344,32.72669983,31.86724091,41.68020152,-72.69057624,41.68021364,-72.69048588,225.2685699,174.9031677,23.85885239,69.31794739
1641503816_504905344,33.1829834,32.30953979,41.68019743,-72.69057662,41.68020973,-72.69048492,225.3259583,176.7936707,26.42802048,67.47572327
1641503816_570490344,32.14503479,31.27303696,41.68019733,-72.69057806,41.68020957,-72.69048488,226.0855103,174.0555115,22.80486298,71.19058228
1641503816_570490344,31.31569672,30.47565079,41.68020476,-72.69057701,41.68021662,-72.69048661,225.8019714,176.1428833,26.52117729,72.52609253
1641503816_637139344,29.90984344,29.06442642,41.68020786,-72.69057924,41.68021963,-72.69048734,227.1411133,172.9870148,24.21070671,77.22679901
1641503816_703717344,28.00027466,27.18029785,41.68021547,-72.6905803,41.68022683,-72.6904891,228.0682678,172.691803,24.66987228,83.02905273
1641503816_770601344,28.13685608,27.26779938,41.68020472,-72.69058383,41.68021654,-72.69048659,229.4944305,169.0559845,25.41290283,82.36921692
1641503816_836919344,26.64501953,25.80883026,41.68020858,-72.69058427,41.68022001,-72.69048743,229.9283447,168.085022,24.86207962,87.45353699
1641503816_903835344,25.23231506,24.40581322,41.68021172,-72.69058611,41.6802229,-72.69048814,231.1127777,169.5239258,27.20977783,91.63549805
1641503816_971135344,23.65196228,22.82916069,41.68021637,-72.69058867,41.68022728,-72.69048921,232.8217926,165.8938904,26.96150017,97.51457977
1641503817_037176344,20.90351868,20.10943794,41.68023177,-72.6905913,41.68024195,-72.69049279,235.4163971,166.1770782,28.92735672,107.809166
1641503817_103966344,20.93817139,20.0525074,41.6802223,-72.69059835,41.68023295,-72.69049059,238.7480011,165.3713837,25.99142647,108.7081528
1641503817_103966344,16.59210205,15.85774803,41.68026133,-72.6905947,41.68027006,-72.69049965,240.2076569,164.6521759,34.06832504,125.5873642
1641503817_170273344,17.79077148,16.95230103,41.68023816,-72.6905419,41.68024661,-72.69049563,242.2891541,163.1278687,33.72093201,119.9875412
1641503817_170273344,18.00610352,17.21664619,41.68023608,-72.69054048,41.68024428,-72.69049505,239.9009857,164.2678833,30.01062202,120.2458725
1641503817_241146344,15.86013794,15.01510906,41.68024521,-72.69054364,41.68025337,-72.6904973,246.5506744,162.3587952,36.06288528,128.5463562
1641503817_241146344,17.00428772,16.11144829,41.68023499,-72.69054524,41.68024368,-72.6904949,246.0285034,158.4531403,35.06475449,123.2727509
1641503817_241146344,29.76719666,22.81848526,41.68014942,-72.69067733,41.68018437,-72.6904802,326.59729,173.1018219,28.62714577,76.49126434
1641503817_303915344,20.80906677,19.57114983,41.6801924,-72.69055812,41.6802039,-72.69048504,250.6164093,156.4358368,40.05538559,105.0759125
1641503817_303915344,20.67367554,19.44655418,41.68019359,-72.69055777,41.680205,-72.69048531,250.5318298,161.8917084,40.69989395,105.4777527
1641503817_303915344,30.25514984,22.41871262,41.6801424,-72.69069755,41.68017872,-72.6904788,335.0335083,170.4470215,23.09705734,76.52258301
1641503817_303915344,30.48941803,22.45158768,41.68014152,-72.69070098,41.68017843,-72.69047872,336.5171204,169.384964,30.92417526,73.86043549
1641503817_370568344,28.46608734,20.41048813,41.68015225,-72.6907028,41.68018672,-72.69048078,342.6253052,166.0626068,27.39567184,80.77405548
1641503817_370568344,22.75796509,21.27240944,41.68016586,-72.69056831,41.6801791,-72.69047889,254.2240601,156.4728394,42.83487701,96.8311615
1641503817_370568344,18.24095154,16.94833183,41.68020626,-72.69056162,41.68021734,-72.69048837,257.5632629,161.5995636,41.72961044,115.664772
1641503817_370568344,19.01124573,17.77311134,41.680199,-72.69056014,41.68021004,-72.69048656,254.1326294,162.1004944,42.51319122,112.0687866
1641503817_370568344,17.51220703,16.29583549,41.68021258,-72.69055919,41.68022311,-72.6904898,256.7358093,158.0353546,42.80166245,118.7122574
1641503817_440800344,28.27484131,19.21515656,41.68015257,-72.69072368,41.68018701,-72.69048085,353.9594421,163.9217529,33.34345245,79.9471283
1641503817_440800344,20.36256409,18.74682236,41.68017812,-72.69057459,41.68019115,-72.69048188,262.4006042,155.4013062,42.4696579,106.3505707
1641503817_504024344,25.12373352,16.27602196,41.68017382,-72.69071898,41.68020375,-72.690485,363.1594238,164.2453766,31.56535149,90.7988205
1641503817_504024344,23.65316772,21.42809677,41.6801419,-72.69059622,41.68015819,-72.69047371,270.2394104,155.8609772,43.37051773,93.41882324
1641503817_504024344,19.97406006,17.98848915,41.68017452,-72.69058808,41.68018861,-72.69048125,272.9345703,155.5740356,41.28767776,108.2420197
1641503817_570179344,23.09676361,13.71101189,41.68019052,-72.69072754,41.68021675,-72.69048822,378.1477356,162.8274231,31.50314522,98.25050354
1641503817_570179344,21.54027557,18.94240761,41.68015423,-72.69060908,41.68017049,-72.69047676,283.0191956,155.2153625,40.08909225,102.1271286
1641503817_637084344,24.42594147,13.32817554,41.68018465,-72.69076125,41.68021034,-72.69048664,390.8006897,156.6861115,26.86438179,94.65868378
1641503817_637084344,21.09849548,11.43706608,41.68020594,-72.69073307,41.68022707,-72.69049078,391.7242737,161.638855,32.1392746,105.9851685
1641503817_840894344,47.22441864,46.65556335,41.67987291,-72.69050446,41.6798858,-72.69040618,209.1661072,187.0896454,13.98829269,41.42900467
1641503817_970215344,47.08180237,46.53189087,41.67985498,-72.69050221,41.67986797,-72.69040176,208.6499329,185.2596588,13.89250565,41.68483734
1641503818_103832344,46.91098022,46.34654236,41.67983661,-72.69050306,41.67985005,-72.69039732,209.1470337,184.6038666,13.76367283,41.99748611
1641503818_137125344,47.76448822,47.19161224,41.67982398,-72.69050241,41.67983771,-72.69039426,209.0931854,184.776413,13.59517765,40.67377853
1641503818_370580344,0,0,41.68023219,-72.69060163,41.68022085,-72.69048924,312.9979248,258.9584351,27.61029243,66.68343353
1641503818_370580344,46.03404999,45.47410965,41.67980479,-72.6905025,41.67981873,-72.69038955,209.3307037,184.2288666,14.78375816,43.17274857
1641503818_437258344,45.86904144,45.29677963,41.67978678,-72.69047695,41.67979807,-72.6903921,209.7633057,184.9918365,13.63572502,43.76807404
1641503818_470660344,44.6991272,44.12402344,41.67979193,-72.6904784,41.67980318,-72.69039331,210.2959442,184.8416138,13.49869061,45.84364319
1641503818_570523344,45.89538574,45.27963257,41.67976514,-72.69047982,41.67977718,-72.69038714,211.0339813,186.2843475,14.04013062,43.60825348
1641503818_603586344,43.45326233,42.87132645,41.6797818,-72.69048,41.67979329,-72.69039096,211.0018768,184.1070251,14.5469017,47.7922554
1641503818_703537344,41.79070282,41.19930649,41.67978071,-72.69048253,41.67979232,-72.69039073,211.9965668,182.7920227,14.68791199,50.93453598
1641503818_703537344,39.403862,38.81250381,41.67980217,-72.69048539,41.67981345,-72.69039575,213.0871582,181.1939545,16.35757446,55.34027863
1641503818_770399344,38.69788361,38.10080338,41.6797978,-72.69048667,41.6798092,-72.69039474,213.6128845,180.2272797,17.02793312,56.67250061
1641503818_770399344,41.34177399,40.74662399,41.67977403,-72.69048329,41.67978577,-72.69038918,212.3111572,181.7988129,14.67133045,51.83536148
1641503818_803911344,39.44404602,38.81919098,41.67978571,-72.69048796,41.67979755,-72.69039197,214.1200562,180.2178497,17.29171371,54.97802353
1641503818_803911344,42.08516693,41.45607376,41.67976196,-72.69048507,41.6797742,-72.69038643,213.0123596,181.7619324,15.09496021,50.23160553
1641503818_904150344,38.07514954,37.41285706,41.67978198,-72.69049271,41.67979418,-72.69039117,215.973877,178.5740967,18.8873558,57.51937485
1641503818_970497344,37.19538116,36.56299973,41.67977924,-72.69049156,41.67979123,-72.69039047,215.5130157,178.1850281,18.29315567,59.68976974
1641503819_003799344,36.76206207,36.11851883,41.67977781,-72.6904931,41.67978991,-72.69039016,216.1035461,178.1292572,18.57914734,60.61760712
1641503819_071647344,35.77799988,35.14514923,41.67977579,-72.69049368,41.67978781,-72.69038966,216.3153381,177.5619202,22.65766716,61.86141968
1641503819_071647344,40.46257019,39.73955536,41.67973367,-72.690495,41.67974713,-72.69038,216.5236664,175.7259521,25.05296707,51.10895538
1641503819_137020344,37.16844177,36.47420883,41.67975284,-72.69049717,41.67976573,-72.69038441,217.4452667,175.230011,24.34000397,58.23319244
1641503819_137020344,35.42927551,34.77183533,41.67976848,-72.69049643,41.6797808,-72.690388,217.3079987,177.1446075,21.87295914,62.90422058
1641503819_203897344,36.47935486,35.76738358,41.67974836,-72.69049986,41.67976143,-72.69038339,218.3800507,174.7395782,23.59424782,59.98021317
1641503819_203897344,35.41226196,34.71763229,41.67975796,-72.69049987,41.67977072,-72.6903856,218.4884338,176.7481537,21.71921921,62.98583221
1641503819_272863344,34.72690582,34.01722717,41.67975311,-72.69050246,41.67976604,-72.69038449,219.3812256,174.2583923,23.37513542,64.25720978
1641503819_272863344,36.47636414,35.71554565,41.67973741,-72.6905043,41.679751,-72.69038092,219.8334656,176.7555695,21.92547798,60.38524246
1641503819_337048344,31.86612701,31.17456436,41.67976781,-72.69048002,41.67977604,-72.69040702,220.7249908,172.2885742,24.6793499,71.45487976
1641503819_370551344,31.05199432,30.36828804,41.67976969,-72.69048039,41.67977781,-72.69040735,221.0542755,171.1467438,23.23755646,74.15090942
1641503819_503927344,28.32286835,27.55712318,41.67977294,-72.6904881,41.67978129,-72.69040802,226.0005188,169.1424255,27.70564461,81.14208221
1641503819_537132344,27.43513489,26.60201454,41.67977586,-72.69049262,41.67978443,-72.69040862,229.0358124,167.391449,29.45288658,83.52558899
1641503819_638275344,23.20355225,22.41095352,41.67979769,-72.69049434,41.67980541,-72.69041263,232.2978668,166.5882874,33.07302094,97.41591644
1641503819_670529344,23.16633606,22.34008789,41.67979297,-72.69049698,41.67980083,-72.69041175,233.5449829,166.3457336,31.33242226,98.03350067
1641503819_737474344,22.86852264,21.98311806,41.67978517,-72.69050213,41.6797932,-72.69041029,235.9925232,165.6207886,32.20196533,98.92910004
1641503819_803895344,19.79151917,18.87545395,41.67980276,-72.69050717,41.67981014,-72.69041353,241.6837921,162.2283783,34.69251251,110.7359772
1641503819_803895344,23.15496826,22.18824387,41.67977229,-72.69050837,41.67978064,-72.69040789,238.333374,162.4318085,34.06041718,97.34129333
1641503819_803895344,20.21531677,19.37622452,41.6797984,-72.69050287,41.67980568,-72.69041268,238.1494293,158.8543396,37.38975143,108.1959534
1641503819_870660344,19.32797241,18.35004807,41.6797967,-72.69051308,41.67980403,-72.69041236,244.7223358,158.8233032,41.42604828,110.9579849
1641503819_870660344,20.81202698,19.72207451,41.67978382,-72.69051811,41.67979182,-72.69041003,245.9367218,161.0824127,36.68179321,105.9005737
1641503819_937492344,18.29463196,17.23867416,41.67979612,-72.69052045,41.67980313,-72.69041219,249.4795074,157.9308777,41.12735748,115.5754089
1641503819_937492344,17.73129272,16.69351387,41.67980119,-72.69051985,41.67980799,-72.69041312,250.0010071,160.5232544,36.81803894,119.3158569
1641503820_070421344,14.41110229,13.21458244,41.67981275,-72.69053748,41.67981749,-72.69041493,264.4204407,163.2832336,36.43117905,135.8609161
1641503820_203880344,14.49482727,12.42856216,41.6797877,-72.69046092,41.67980163,-72.69040323,292.6182251,168.9762421,38.83430862,134.6422729
1641503820_270365344,12.74638367,10.38484859,41.67979463,-72.69046659,41.67980888,-72.69040495,309.5255127,167.2950897,42.61922455,142.8960571
1641503821_770550344,21.73358154,20.37108421,41.67945588,-72.69044592,41.67946693,-72.69033119,252.6322632,151.3936462,28.94338799,104.3850098
1641503822_037326344,22.67194366,20.58489799,41.6794079,-72.6904897,41.67941993,-72.69032063,269.2021179,149.9562836,29.67445564,100.4244385
1641503822_537565344,32.14749908,31.25265312,41.67922639,-72.69037463,41.67923783,-72.69028135,226.7450256,177.4800415,21.81111145,71.4703064
1641503822_570666344,34.60170746,33.66897583,41.67919853,-72.69037553,41.67921072,-72.69027521,225.9253387,174.0688324,22.97066307,64.67198181
1641503822_638218344,32.58122253,31.64335632,41.67920509,-72.69037834,41.67921707,-72.69027665,227.6162109,173.0893555,26.78503799,68.98718262
1641503822_704018344,29.06409454,28.15008354,41.67922546,-72.69038079,41.67923674,-72.6902811,229.9854736,169.8099518,27.06265831,79.00738525
1641503822_770784344,27.75370026,26.70178413,41.67922633,-72.69039075,41.67923811,-72.69028141,235.3480377,167.4588776,31.07102776,82.10205078
1641503822_837299344,24.6745224,23.6461544,41.67924278,-72.69039356,41.67925377,-72.69028496,238.2781677,166.1860809,33.8398819,91.81843567
1641503822_837299344,24.73870087,23.62151337,41.67924265,-72.69039821,41.67925399,-72.69028501,240.8674011,167.4299469,33.44147873,91.68780518
1641503822_903763344,24.82540894,23.62272072,41.67923085,-72.69040473,41.67924256,-72.69028242,243.2229767,163.699585,29.8509655,92.32028198
1641503822_903763344,26.49222565,25.22264481,41.67921594,-72.69040692,41.67922837,-72.69027921,242.853363,159.9303284,28.56548882,86.87928009
1641503822_971330344,19.38594055,18.37195396,41.67926809,-72.69040182,41.67927751,-72.69029033,245.8919067,161.3358765,38.04013443,111.5630112
1641503822_971330344,22.04177094,20.89690781,41.67924445,-72.6904064,41.67925512,-72.69028526,245.6439056,158.5466309,38.89748764,100.4307861
1641503823_038760344,19.63973999,18.43476868,41.67925551,-72.69041469,41.67926537,-72.69028758,251.7965393,155.3496246,34.58291626,111.4222183
1641503823_038760344,15.00059509,14.06288624,41.67929666,-72.69040547,41.67930413,-72.69029636,252.5206451,160.2489471,35.16833496,133.2098846
1641503823_103875344,15.33699036,14.10009098,41.67928511,-72.690425,41.67929262,-72.69029375,263.1190491,162.7061615,35.63489914,131.3252258
1641503823_671302344,49.81977844,49.14353943,41.67886341,-72.69030746,41.67887597,-72.69020222,211.2421875,180.5998535,14.55220985,37.32466507
1641503823_780775344,22.04888916,19.97666168,41.67910265,-72.69039911,41.67911509,-72.69025545,270.1946411,153.6802063,30.36946297,102.6687698
1641503824_037511344,37.72046661,37.0838356,41.67890574,-72.69031872,41.6789173,-72.69021142,215.3664093,179.6383057,18.152668,58.52589417
1641503824_104645344,38.95094299,38.27194977,41.67888251,-72.6903212,41.67889473,-72.69020639,216.0177155,179.4869537,16.95081902,56.14139175
1641503824_204072344,37.34894562,36.67365646,41.67887889,-72.69032348,41.67889108,-72.69020558,216.7668152,178.3321381,18.17131233,59.37070084
1641503824_304060344,36.64759827,35.94465256,41.67886711,-72.69032758,41.67887962,-72.69020303,218.0082703,174.2553711,22.48999214,59.84777832
1641503824_304060344,34.64931488,33.9822731,41.67888507,-72.69032704,41.67889703,-72.6902069,218.0859985,177.2099609,20.82976151,65.12454987
1641503824_372030344,35.7009964,34.97267151,41.67887127,-72.69030972,41.67887903,-72.69022862,219.3431854,173.4876404,19.89429474,62.7785759
1641503824_372030344,34.92028809,34.17871475,41.67887836,-72.6903106,41.67888612,-72.69022978,220.2350616,176.9916992,20.00006485,64.67961121
1641503824_437404344,34.73881531,34.00167847,41.67886862,-72.69031167,41.67887638,-72.69022819,220.2174072,172.1380768,21.35790443,64.75229645
1641503824_504465344,33.90570831,33.12711334,41.67886465,-72.69031561,41.67887257,-72.69022756,222.0257111,170.0888519,20.62628174,67.09146118
1641503824_570683344,32.66440582,31.81788254,41.67886468,-72.69032123,41.67887278,-72.6902276,224.9382782,170.8472595,27.01211929,68.71240234
1641503824_570683344,31.80470276,31.02712822,41.67887216,-72.69031747,41.67887984,-72.69022875,223.5123291,170.0269775,24.38392639,71.70329285
1641503824_637764344,32.17628479,31.28284454,41.67885768,-72.69032568,41.67886594,-72.69022647,226.6815796,170.8526611,28.40268326,69.71076202
1641503824_704206344,30.88578796,29.9719162,41.67885798,-72.69032892,41.67886613,-72.69022651,228.3419495,169.9854889,27.50155258,73.50582886
1641503824_773695344,28.0606308,27.14047623,41.67887166,-72.690332,41.67887936,-72.69022868,231.1434784,166.7767334,26.51089859,82.29885864
1641503824_804043344,26.78327942,25.90036774,41.67887783,-72.69033116,41.67888518,-72.69022963,231.2912292,166.4049377,25.80828476,86.69290161
1641503824_871039344,24.69155121,23.77685738,41.67888553,-72.69033589,41.67889253,-72.69023083,234.6632996,165.6693115,28.24528885,93.26513672
1641503825_008015344,18.09735107,17.26216125,41.67892188,-72.69033957,41.67892695,-72.69023648,241.5858459,161.8282623,39.87087631,116.7903137
1641503825_008015344,19.78161621,18.85806847,41.67890708,-72.6903439,41.6789127,-72.69023414,241.9724274,158.235672,34.20931244,110.9187927
1641503825_008015344,22.02233124,21.05491638,41.67888679,-72.6903453,41.67889309,-72.69023093,239.9638672,162.7289429,34.15431595,101.6920166
1641503825_078353344,19.58294678,18.55104256,41.67889782,-72.69035364,41.67890326,-72.69023259,246.1553192,155.5178833,34.77810669,111.6115189
1641503825_078353344,17.74401855,16.81242371,41.67891398,-72.69034894,41.67891878,-72.69023514,246.0252686,161.3483734,36.5615654,119.3321457
1641503825_248693344,54.1650238,53.63953781,41.67855132,-72.69029167,41.67856053,-72.69017641,205.7072906,185.3189697,13.74284172,31.69352913
1641503825_513669344,49.68359375,49.11201096,41.67872019,-72.69029525,41.67872845,-72.69020394,208.3995361,185.5490875,15.11697388,37.39393616
1641503825_612555344,49.07391357,48.49491119,41.67870845,-72.69029692,41.67871683,-72.69020203,208.818222,184.0407104,14.31104946,38.4792366
1641503825_733888344,44.72859955,44.14196014,41.67872647,-72.69030118,41.67873467,-72.69020496,210.63237,183.2550354,15.41665649,45.24595261
1641503825_970837344,43.05547333,42.40910339,41.67870043,-72.6903098,41.67870909,-72.69020076,213.0932922,182.7948761,16.08676338,48.0977211
1641503825_970837344,40.77309418,40.13282394,41.67872103,-72.69031078,41.6787294,-72.69020409,213.9506226,183.6883545,16.30533981,52.49037933
1641503826_004211344,39.56987762,38.93497849,41.67872606,-72.69031157,41.67873432,-72.6902049,214.3679352,183.3572998,16.32308006,54.99521255
1641503826_004211344,42.57991028,41.93047333,41.67869892,-72.69031079,41.67870758,-72.69020052,213.3929291,182.4559174,15.62562084,49.12267685
1641503826_070877344,38.56016541,37.91335678,41.67872362,-72.6903142,41.67873189,-72.6902045,215.2435455,182.8646851,17.1754055,56.93203735
1641503826_137527344,37.59535217,36.94263077,41.67872076,-72.69031639,41.678729,-72.69020403,215.9358521,181.5536499,18.73620987,58.64334106
1641503826_205727344,36.82791138,36.16134262,41.67871589,-72.69031923,41.67872416,-72.69020323,216.788559,181.5667114,19.59146118,60.17425537
1641503826_237666344,36.81629944,36.13459015,41.67871051,-72.6903211,41.67871887,-72.69020237,217.2628937,181.0720978,20.15834808,60.04675674
1641503826_337882344,35.57145691,34.81529617,41.67852762,-72.69020584,41.67853866,-72.690126,220.2576752,178.5513153,20.40989304,62.94969559
1641503826_337882344,37.51516724,36.7516098,41.67851011,-72.69020473,41.67852151,-72.69012195,219.2921295,175.0431213,21.80948067,58.0260582
1641503826_404178344,34.20799255,33.41874313,41.67852814,-72.69020925,41.67853937,-72.69012617,222.1358795,177.4607086,21.54233932,66.04938507
1641503826_404178344,38.24005127,37.39429474,41.67849185,-72.69020922,41.67850416,-72.69011785,221.1568756,175.4651489,21.88765144,56.39759445
1641503826_470856344,36.96775055,36.10158157,41.67849147,-72.69021199,41.67850389,-72.69011779,222.4981232,175.1422119,21.70172691,59.29896927
1641503826_470856344,33.25576782,32.46099472,41.67852485,-72.69021096,41.67853613,-72.6901254,222.9673767,177.0569916,23.37599945,68.03391266
1641503826_504235344,35.28160858,34.42923737,41.67850071,-72.69021292,41.67851283,-72.6901199,223.2262115,174.3974915,21.88634109,63.26242828
1641503826_504235344,32.73753357,31.94832039,41.67852357,-72.69021143,41.6785348,-72.69012509,223.1748352,177.022583,24.03815842,69.24203491
1641503826_504235344,34.07667542,33.20272446,41.67851164,-72.69021506,41.67852369,-72.69012247,224.6797791,177.0307159,23.53054237,65.86064911
1641503826_604240344,32.09753418,31.23562622,41.67851168,-72.69021727,41.67852353,-72.69012243,225.8280182,173.350708,25.07224655,70.7150116
1641503826_670876344,31.0171051,30.13051987,41.67850964,-72.69022055,41.6785216,-72.69012197,227.4324036,171.2716675,24.22262383,73.97397614
1641503826_704363344,30.29823303,29.39336205,41.67851024,-72.69022274,41.67852224,-72.69012212,228.5896912,170.5031128,25.99759293,75.58416748
1641503826_771367344,29.18715668,28.24233246,41.67850852,-72.6902272,41.67852066,-72.69012175,230.7836914,169.3303375,25.87741089,78.94894409
1641503826_871766344,25.78731537,24.84690857,41.67852155,-72.6902322,41.67853308,-72.69012468,234.1978455,166.7561493,29.32426643,89.07897949
1641503826_937776344,24.91188049,23.89512253,41.67851816,-72.69023916,41.6785299,-72.69012393,237.6201477,164.3912964,29.73755455,92.04242706
1641503827_004232344,20.72990417,19.75002098,41.67854451,-72.69024352,41.67855493,-72.69012984,242.3887024,164.303894,34.33340836,106.8744354
1641503827_071255344,18.5987854,17.64007759,41.67855217,-72.69024724,41.67856183,-72.69013147,245.3751526,161.8577576,36.49844742,115.4550171
1641503827_071255344,18.90931702,17.94993401,41.67854931,-72.69024685,41.67855909,-72.69013082,244.8186951,159.0679779,34.98659134,114.50737
1641503827_104432344,20.12910461,19.03649521,41.67853308,-72.69025444,41.67854363,-72.69012717,247.220459,157.1005402,34.60731506,109.3183899
1641503827_104432344,16.94445801,16.0043602,41.67856153,-72.69024975,41.67857049,-72.69013351,248.0170441,160.5761108,36.06831741,123.2454758
1641503827_204139344,14.0995636,13.07987309,41.67857147,-72.69026433,41.67857886,-72.69013549,258.4129944,161.3534241,40.20870972,136.2962799
1641503827_271024344,14.13288879,12.94108009,41.67856135,-72.69027861,41.67856833,-72.690133,265.1244812,162.3457184,44.14997864,134.9772034
1641503827_304290344,50.95081329,50.28973007,41.67821778,-72.69013854,41.6782303,-72.69004815,210.4431763,186.7010803,14.03578568,35.8377037
1641503827_404145344,15.80236816,13.79194355,41.67852295,-72.6902044,41.67853569,-72.6901215,285.9935608,161.4252167,42.51300812,126.9376373
1641503827_404145344,51.60468292,50.93058014,41.67819394,-72.69013835,41.67820695,-72.69004254,210.561554,187.2625732,15.89069271,34.55052948
1641503827_471913344,49.73254395,49.0750885,41.67819858,-72.69013903,41.67821137,-72.69004361,210.7720642,185.8961639,16.82411957,36.96460724
1641503827_537720344,49.86752319,49.18777084,41.67818552,-72.69014032,41.67819873,-72.69004057,211.3178864,185.354126,16.842062,36.7678566
1641503827_604423344,49.24440002,48.55904007,41.67817912,-72.6901413,41.67819248,-72.69003907,211.6929779,183.6226807,16.8691597,37.66274643
1641503827_670892344,48.43126678,47.72506332,41.67817446,-72.69014372,41.6781881,-72.69003802,212.5484161,182.905014,17.63895798,38.71463394
1641503827_737607344,46.49951935,45.80920792,41.67817983,-72.69014473,41.67819325,-72.69003925,212.8831635,182.6410522,16.68133926,41.94039154
1641503827_804534344,44.5499115,43.87536621,41.67818532,-72.69014583,41.67819852,-72.69004052,213.2546387,181.5836945,17.41094589,45.06391907
1641503827_804534344,43.08718872,42.40954971,41.67819847,-72.69014789,41.67821149,-72.69004363,213.9799805,182.5189209,17.91365242,47.57487106
1641503827_870898344,43.60284424,42.90454865,41.6781819,-72.69014889,41.67819536,-72.69003976,214.3313446,181.5040894,16.96821976,46.8604393
1641503827_870898344,41.46599579,40.77449036,41.67820112,-72.69015103,41.67821422,-72.69004429,215.1274567,182.3823547,17.8337841,50.68598175
1641503827_971348344,40.43318939,39.74660873,41.67819235,-72.69015211,41.67820553,-72.6900422,215.488205,181.5899506,18.47766876,52.5912323
1641503828_004485344,40.34036255,39.63472748,41.67818724,-72.69015385,41.67820066,-72.69004103,216.087616,181.6916504,19.62755203,52.49459076
1641503828_304417344,34.65274811,33.88454056,41.67818468,-72.69016848,41.67819846,-72.6900405,221.2103424,177.3594666,23.49748421,64.41216278
1641503828_304417344,38.59120941,37.74623108,41.67814926,-72.69016919,41.67816428,-72.69003229,220.9269257,175.4221191,21.35028839,55.7587471
1641503828_404370344,31.83090973,31.01250839,41.67819399,-72.69012175,41.67820513,-72.69004065,224.7416382,174.7367706,24.55285072,71.5858078
1641503828_404370344,34.96297455,34.09899139,41.67816579,-72.69012186,41.6781778,-72.69003413,223.7709198,175.0878906,21.95962906,64.03057861
1641503828_404370344,33.00589752,32.15386581,41.67818344,-72.69012264,41.67819502,-72.69003824,224.8411713,176.4151459,24.9816246,68.28688812
1641503828_404370344,20.10301208,15.53324699,41.678358,-72.6899322,41.67834218,-72.69007337,26.47899628,152.1151733,39.17227173,108.2134399
1641503828_437968344,31.67430878,30.84030342,41.67818935,-72.69012309,41.67820065,-72.69003958,225.3341827,174.7370148,25.78805923,71.70433044
1641503828_437968344,33.16144562,32.28213501,41.67817601,-72.69012436,41.67818789,-72.69003653,225.5100555,176.3669281,27.26841545,67.34178925
1641503828_437968344,21.2172699,16.10892296,41.67835049,-72.68991248,41.67833108,-72.69007072,21.94659805,150.1750183,40.60824585,103.2960281
1641503828_537898344,31.36363983,30.45239258,41.67817423,-72.69012876,41.67818623,-72.69003614,227.8601532,173.0575104,27.68877792,72.11057281
1641503828_737778344,26.71688843,25.60329247,41.67818097,-72.69014674,41.67819345,-72.69003786,238.281189,165.2008209,31.56385803,85.35313416
1641503828_737778344,26.1678772,25.01229477,41.67818616,-72.69014921,41.67819868,-72.69003911,240.1347809,166.342804,34.98600006,86.38648987
